Campaign_ID,Campaign_Name,Channel,Region,Start_Date,End_Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Age_Group
CMP00050,New Year,Google Ads,East,24-01-2024,12-02-2024,169166,7491,500,8361.21,13762.62,mobile ,18-24
CMP19180,Summer Sale,Linkedin,West,08-02-2024,03-12-2024,50890,938,165,13003.23,13763.94,Tablet,18-24
CMP29335,New Year,Facebook,North,03-07-2024,14-04-2024,166995,5792,828,7276.85,13769.29,mobile ,25-34
CMP23351,Festive Offer,Email,North,25-04-2024,05-11-2024,185715,9789,1581,9396.46,13772.16,Desktop,35-44
CMP23382,New Year,Instagram,North,07-04-2024,30-07-2024,139018,7952,1204,8164.54,13774.22,Unknown,55+
CMP21037,Summer Sale,Facebook,South,05-12-2024,01-07-2025,31483,324,53,14934.67,13774.37,Tablet,45-54
CMP16097,Festive Offer,Facebook,West,22-04-2024,06-01-2024,231495,4235,487,3157.16,13774.67,Mobile,18-24
CMP22331,Black Friday,Linkedin,West,07-10-2024,17-10-2024,289779,10199,270,4142.31,13779.96,mobile ,18-24
CMP11265,Festive Offer,Face Book,South,27-01-2024,18-02-2024,99768,2503,114,8149.26,13782.90,mobile ,45-54
CMP26800,Summer Sale,Youtube,Unknown,11-02-2024,06-03-2024,195376,9156,837,7927.69,13787.54,Unknown,18-24
CMP18320,New Year,Linkedin,East,22-07-2024,30-07-2024,250857,5808,802,16896.59,13795.32,mobile ,55+
CMP07910,Black Friday,Google Ads,North,06-04-2024,10-06-2024,173295,7070,991,6277.54,13796.14,Tablet,18-24
CMP26048,Black Friday,Face Book,Unknown,19-03-2024,04-11-2024,146770,8328,1208,13879.57,13807.57,Unknown,18-24
CMP14218,Festive Offer,Email,East,01-03-2024,04-04-2024,243332,11821,2236,2919.50,13808.64,Tablet,45-54
CMP26179,Back To School,Facebook,South,26-02-2024,03-03-2024,148166,4463,840,2780.85,13813.60,Desktop,18-24
CMP19942,Back To School,Instagram,East,05-09-2024,18-05-2024,207241,10363,568,9191.31,13816.46,Tablet,45-54
CMP08022,Black Friday,Google Ads,North,22-04-2024,25-05-2024,52755,938,129,10624.96,13817.22,Unknown,18-24
CMP21809,Festive Offer,Facebook,North,25-01-2024,31-01-2024,243564,3098,183,5763.12,13817.95,Tablet,25-34
CMP04764,Black Friday,Facebook,North,03-06-2024,07-07-2024,251144,5204,457,15615.62,13818.52,Unknown,18-24
CMP12742,Black Friday,Face Book,West,04-06-2024,28-04-2024,266513,16645,2540,5295.21,13819.26,Tablet,55+
CMP10139,Black Friday,Face Book,Unknown,20-01-2024,12-02-2024,290021,10523,828,6784.33,13820.11,Mobile,45-54
CMP10299,New Year,Google Ads,North,09-08-2024,29-09-2024,38283,637,35,15799.40,13820.20,Tablet,55+
CMP21749,Black Friday,Google Ads,West,22-03-2024,04-02-2024,99399,1673,150,5198.58,13822.48,Tablet,25-34
CMP18992,Summer Sale,Youtube,West,03-11-2024,26-03-2024,122367,8748,299,17240.14,13822.65,Unknown,45-54
CMP29884,Diwali Blast,Facebook,North,02-12-2024,20-03-2024,125655,4162,336,6401.09,13823.11,mobile ,18-24
CMP25685,New Year,Google Ads,North,29-05-2024,17-06-2024,36676,2881,408,4566.17,13833.44,Tablet,18-24
CMP11734,Diwali Blast,Google Ads,North,16-09-2024,10-02-2024,232491,18047,3532,9207.05,13845.80,Desktop,18-24
CMP27206,Summer Sale,Facebook,East,04-07-2024,17-05-2024,273419,11092,818,3929.45,13846.36,Unknown,45-54
CMP18047,Diwali Blast,Facebook,North,10-09-2024,23-10-2024,101115,3936,405,3439.65,13849.68,Tablet,25-34
CMP22129,Festive Offer,Facebook,North,20-05-2024,29-05-2024,144828,2614,73,5350.42,13851.31,mobile ,55+
CMP03963,Festive Offer,Youtube,North,22-11-2024,14-12-2024,231817,4477,579,5180.04,13852.46,mobile ,25-34
CMP15811,Diwali Blast,Face Book,West,11-02-2024,16-11-2024,279521,19868,2986,12426.96,13852.53,mobile ,25-34
CMP22819,Summer Sale,Google Ads,West,01-06-2024,13-02-2024,161086,12088,1199,3874.89,13852.61,Tablet,45-54
CMP20369,Black Friday,Google Ads,East,31-05-2024,06-12-2024,21227,1452,125,16529.18,13854.20,mobile ,25-34
CMP12352,Back To School,Facebook,North,04-07-2024,05-02-2024,131932,5752,1014,8059.96,13854.72,mobile ,45-54
CMP24018,Back To School,Facebook,North,04-11-2024,11-09-2024,222674,9849,1338,6642.35,13856.92,Tablet,55+
CMP02418,Summer Sale,Facebook,West,20-06-2024,20-07-2024,213077,9151,1001,14511.93,13865.84,Tablet,45-54
CMP23051,Black Friday,Google Ads,West,22-06-2024,07-07-2024,152540,8215,460,8365.49,13867.27,Desktop,55+
CMP27578,Summer Sale,Linkedin,South,25-01-2024,31-01-2024,70885,5319,592,7244.58,13869.22,Tablet,55+
CMP28683,Back To School,Instagram,South,30-05-2024,21-06-2024,45051,2409,434,8892.14,13871.57,Mobile,35-44
CMP25223,Back To School,Face Book,West,22-03-2024,30-03-2024,86310,2723,504,5888.62,13884.96,Mobile,18-24
CMP02450,Back To School,Facebook,East,10-05-2024,21-10-2024,243158,6845,650,5740.74,13890.66,mobile ,45-54
CMP16716,Black Friday,Facebook,North,24-05-2024,20-06-2024,30748,875,125,10338.14,13891.73,Mobile,55+
CMP07936,Festive Offer,Google Ads,North,23-10-2024,15-11-2024,69273,4096,691,12554.23,13894.17,Desktop,45-54
CMP21642,Festive Offer,Youtube,North,11-06-2024,14-12-2024,258543,4909,296,3852.31,13896.38,Tablet,35-44
CMP22814,Back To School,Face Book,East,29-06-2024,07-04-2024,255901,2713,261,3166.05,13906.91,Unknown,35-44
CMP24721,Back To School,Google Ads,North,10-01-2024,28-01-2024,93409,7070,454,14939.62,13907.94,Unknown,25-34
CMP03945,Festive Offer,Linkedin,North,05-03-2024,09-05-2024,101343,7240,592,9040.06,13908.97,Unknown,35-44
CMP28681,Summer Sale,Linkedin,West,05-03-2024,14-03-2024,202384,14881,1625,13904.08,13909.30,Desktop,25-34
CMP27730,Back To School,Google Ads,North,19-06-2024,23-07-2024,72972,4289,814,6902.57,13910.27,Unknown,55+
CMP17985,New Year,Youtube,North,18-03-2024,31-03-2024,289465,17527,3226,8909.34,13910.48,mobile ,55+
CMP06076,Diwali Blast,Google Ads,West,22-04-2024,16-05-2024,171263,1785,298,4206.58,13911.39,Unknown,55+
CMP08046,Back To School,Linkedin,South,18-02-2024,15-03-2024,215181,6209,222,7059.91,13912.19,Tablet,55+
CMP23165,Back To School,Facebook,North,25-03-2024,13-04-2024,106794,4000,363,2807.06,13913.98,Tablet,25-34
CMP17176,Black Friday,Facebook,West,30-06-2024,04-08-2024,221219,9282,1350,3367.06,13914.46,Unknown,35-44
CMP23045,Summer Sale,Google Ads,North,31-07-2024,31-08-2024,298268,3872,408,5990.31,13914.53,Unknown,18-24
CMP20400,New Year,Facebook,East,30-03-2024,17-04-2024,149916,6877,615,4591.65,13915.41,mobile ,35-44
CMP10009,Black Friday,Facebook,North,16-03-2024,29-03-2024,296576,14877,1203,3502.19,13934.60,Tablet,45-54
CMP26823,Summer Sale,Facebook,North,09-03-2024,09-12-2024,175003,13251,2524,4734.42,13937.36,Tablet,55+
CMP11628,New Year,Facebook,West,21-05-2024,27-06-2024,91411,7148,963,3049.86,13937.59,Unknown,18-24
CMP19842,Back To School,Linkedin,East,21-10-2024,11-04-2024,152658,2681,309,2852.61,13937.96,Tablet,55+
CMP25240,Back To School,Youtube,North,29-12-2024,02-02-2025,138066,8462,255,5060.17,13939.87,Tablet,45-54
CMP22410,Diwali Blast,Google Ads,South,05-04-2024,30-05-2024,297482,8248,1161,4108.70,13944.75,Unknown,18-24
CMP28572,Black Friday,Linkedin,South,03-10-2024,29-10-2024,52617,4156,465,5584.22,13951.65,Tablet,35-44
CMP26133,Diwali Blast,Facebook,North,25-02-2024,09-03-2024,92967,5069,475,9215.21,13953.78,Desktop,35-44
CMP21246,Summer Sale,Instagram,North,12-08-2024,14-12-2024,150869,11964,1505,14596.68,13953.97,Desktop,18-24
CMP24318,Summer Sale,Google Ads,South,04-12-2024,11-05-2024,149254,6087,684,3265.02,13954.92,Unknown,25-34
CMP23303,Summer Sale,Google Ads,North,07-05-2024,13-07-2024,115871,2538,282,11703.90,13955.07,Desktop,18-24
CMP04321,Black Friday,Google Ads,West,04-03-2024,19-03-2024,200211,13368,1945,3045.25,13956.94,Unknown,25-34
CMP26089,Back To School,Email,North,21-03-2024,04-11-2024,27383,843,30,3103.32,13957.76,Tablet,45-54
CMP02497,Black Friday,Youtube,North,29-01-2024,06-03-2024,167147,5178,267,5468.46,13958.69,Mobile,25-34
CMP24532,Festive Offer,Facebook,North,01-03-2024,02-03-2024,54798,2795,460,12004.02,13962.48,Tablet,35-44
CMP05503,Black Friday,Google Ads,West,18-11-2024,09-12-2024,142297,7261,1438,10395.49,13967.76,mobile ,55+
CMP28278,Black Friday,Facebook,North,28-02-2024,03-08-2024,139922,10974,2031,5156.62,13968.30,Mobile,25-34
CMP15638,Back To School,,North,27-09-2024,20-10-2024,235964,7003,718,3644.21,13970.81,Desktop,55+
CMP04969,Festive Offer,Google Ads,West,22-02-2024,04-01-2024,224361,12616,1690,8403.90,13972.36,Desktop,18-24
CMP11610,Summer Sale,Google Ads,North,27-02-2024,05-03-2024,146731,7065,383,7465.04,13972.61,Mobile,45-54
CMP22948,New Year,Email,North,30-03-2024,01-05-2024,254370,16826,1308,15117.63,13974.66,Desktop,25-34
CMP07349,Back To School,Face Book,North,27-06-2024,07-02-2024,192184,9948,1365,5788.05,13975.42,Mobile,25-34
CMP26722,Festive Offer,,East,19-04-2024,08-05-2024,293184,7639,658,7326.80,13977.54,Unknown,55+
CMP22855,Summer Sale,Face Book,North,10-05-2024,25-05-2024,150657,4331,219,4628.65,13980.22,Mobile,45-54
CMP02265,Diwali Blast,Email,North,11-06-2024,28-11-2024,32702,1441,189,6852.93,13980.28,Mobile,35-44
CMP22340,New Year,Linkedin,North,27-09-2024,12-10-2024,245848,10821,689,17322.45,13981.10,mobile ,45-54
CMP19539,Back To School,Face Book,North,16-07-2024,23-07-2024,212238,10039,1651,12553.08,13987.18,Desktop,18-24
CMP08627,Diwali Blast,Email,North,15-10-2024,13-11-2024,164710,8630,1603,16300.70,13987.64,mobile ,18-24
CMP06522,Diwali Blast,Facebook,West,02-06-2024,16-03-2024,113819,4855,714,3231.05,13990.00,Tablet,25-34
CMP26803,Back To School,Instagram,West,19-07-2024,13-08-2024,283407,8176,397,13044.25,13991.62,Tablet,55+
CMP23791,Black Friday,Instagram,West,24-10-2024,11-02-2024,209612,12410,2359,17062.71,13993.09,Tablet,45-54
CMP06072,Summer Sale,Google Ads,North,06-11-2024,06-07-2024,247213,6048,759,13793.22,13994.05,Mobile,45-54
CMP29272,Black Friday,Google Ads,North,18-08-2024,09-07-2024,163868,12843,338,7454.89,13996.00,Mobile,55+
CMP27009,Back To School,,West,11-10-2024,18-10-2024,164122,6986,515,5842.92,13997.04,Tablet,25-34
CMP21564,Summer Sale,Google Ads,South,02-02-2024,08-02-2024,167226,10466,1837,3773.59,13997.09,mobile ,35-44
CMP18726,Black Friday,Facebook,North,27-04-2024,29-05-2024,198268,11156,837,3507.91,13997.31,Tablet,55+
CMP20268,Diwali Blast,Google Ads,West,19-08-2024,24-08-2024,58439,4198,646,10671.88,13997.98,mobile ,55+
CMP03042,Summer Sale,Google Ads,East,25-03-2024,04-04-2024,121495,7938,1522,5438.66,13999.93,Tablet,18-24
CMP26012,Summer Sale,Facebook,West,02-02-2024,20-02-2024,53676,1301,149,3442.25,14000.52,Mobile,35-44
CMP10589,Back To School,Face Book,West,16-08-2024,14-09-2024,67933,2117,264,13889.14,14001.01,Mobile,55+
CMP03373,Summer Sale,Email,North,16-02-2024,14-03-2024,197021,10804,1610,4399.46,14001.51,mobile ,25-34
CMP04243,Black Friday,Face Book,North,25-08-2024,03-09-2024,244812,15277,1481,10724.53,14007.42,Desktop,35-44
CMP06921,Back To School,Instagram,North,06-06-2024,06-12-2024,49587,713,38,5371.94,14009.94,Desktop,45-54
CMP14712,Black Friday,,South,04-10-2024,05-11-2024,247240,16051,810,6031.18,14010.99,mobile ,18-24
CMP15389,Diwali Blast,Youtube,North,14-10-2024,21-11-2024,21556,1149,31,6017.45,14012.31,Tablet,45-54
CMP13960,Black Friday,Google Ads,South,12-03-2024,26-12-2024,40242,1859,189,9803.24,14021.59,mobile ,25-34
CMP18808,Summer Sale,Facebook,East,12-11-2024,11-01-2025,150785,8515,703,6016.87,14022.05,Unknown,45-54
CMP24868,Black Friday,Linkedin,North,28-12-2024,01-06-2025,178544,11296,1441,3249.95,14024.19,Mobile,55+
CMP04963,New Year,Facebook,Unknown,14-06-2024,22-07-2024,248002,11832,1628,3174.23,14024.34,mobile ,18-24
CMP24062,Back To School,Google Ads,West,24-10-2024,11-06-2024,93622,5509,263,5834.61,14024.96,Unknown,35-44
CMP25876,New Year,Linkedin,North,29-11-2024,16-12-2024,259265,16691,1513,3001.59,14025.11,Unknown,25-34
CMP28465,New Year,Google Ads,North,26-09-2024,10-02-2024,163408,3703,429,13008.93,14031.79,Tablet,45-54
CMP24571,New Year,Youtube,West,23-01-2024,31-01-2024,298679,17956,3513,7894.11,14036.73,mobile ,45-54
CMP08648,New Year,Face Book,South,18-01-2024,01-02-2024,129891,7526,639,3422.04,14037.49,mobile ,45-54
CMP22777,New Year,Email,North,06-02-2024,21-06-2024,125169,6428,1153,13074.60,14038.83,Mobile,18-24
CMP04133,Festive Offer,Google Ads,Unknown,08-11-2024,17-08-2024,46800,3593,446,11928.90,14039.41,Desktop,45-54
CMP21569,New Year,Google Ads,West,10-10-2024,26-10-2024,204648,2394,156,5629.89,14044.71,Mobile,45-54
CMP12260,New Year,Google Ads,West,28-01-2024,02-08-2024,220991,15968,2269,5778.55,14047.09,mobile ,35-44
CMP25538,Back To School,Facebook,East,29-06-2024,07-08-2024,59732,2716,473,4539.09,14050.29,Tablet,25-34
CMP20990,Festive Offer,Email,West,09-09-2024,15-09-2024,74453,4464,520,7563.42,14054.74,Unknown,55+
CMP29976,New Year,Email,North,21-11-2024,21-12-2024,295382,9648,466,12350.59,14055.02,Tablet,18-24
CMP16977,Summer Sale,,West,07-03-2024,09-08-2024,187052,8875,1323,10759.43,14055.23,Tablet,55+
CMP24347,Festive Offer,Linkedin,North,27-02-2024,30-03-2024,20754,307,43,16286.45,14056.13,Tablet,55+
CMP15225,Diwali Blast,Face Book,South,06-09-2024,12-07-2024,242095,18734,3262,12306.59,14057.69,Tablet,35-44
CMP19535,New Year,Google Ads,West,29-07-2024,29-08-2024,299468,8179,1021,11953.35,14059.13,Tablet,35-44
CMP19863,Black Friday,Face Book,West,14-05-2024,22-05-2024,205173,3606,362,7858.69,14061.41,Unknown,45-54
CMP22711,Festive Offer,Instagram,West,25-02-2024,03-06-2024,187054,8701,1447,9984.52,14062.58,mobile ,55+
CMP01805,Diwali Blast,Youtube,East,10-11-2024,20-11-2024,13224,794,61,10088.47,14063.92,Tablet,45-54
CMP05979,New Year,Google Ads,South,15-06-2024,26-06-2024,59496,3514,356,6006.21,14064.25,Desktop,35-44
CMP13665,New Year,Youtube,North,21-05-2024,16-06-2024,272041,3121,353,16732.21,14070.73,Desktop,45-54
CMP05054,Back To School,Facebook,North,12-05-2024,31-12-2024,104376,6257,1201,14198.14,14073.64,Mobile,55+
CMP16350,New Year,Google Ads,South,01-05-2024,13-01-2024,287024,22436,3849,3407.28,14076.21,Mobile,55+
CMP25755,New Year,Google Ads,East,21-01-2024,26-01-2024,133307,8693,753,3914.19,14077.54,Tablet,45-54
CMP19904,Back To School,Email,East,09-12-2024,17-10-2024,98527,1225,190,4579.12,14085.35,Tablet,25-34
CMP25766,Diwali Blast,Facebook,East,11-12-2024,27-11-2024,206874,8468,1452,6055.71,14086.41,mobile ,35-44
CMP05708,Diwali Blast,Face Book,North,08-02-2024,23-08-2024,68847,4383,613,9033.80,14087.32,Desktop,35-44
CMP21094,New Year,Facebook,South,07-04-2024,13-07-2024,275537,14762,361,14605.18,14088.72,mobile ,45-54
CMP12189,Black Friday,Face Book,South,09-11-2024,22-11-2024,144699,4134,196,5707.32,14089.12,Unknown,45-54
CMP13004,Festive Offer,Facebook,South,29-02-2024,03-10-2024,83646,1214,27,9186.69,14089.14,Mobile,35-44
CMP13439,New Year,Google Ads,West,26-02-2024,26-03-2024,113304,2089,206,5081.85,14093.56,Desktop,35-44
CMP07386,Festive Offer,Facebook,Unknown,03-02-2024,24-03-2024,59692,1487,68,4466.77,14094.85,Mobile,35-44
CMP10945,Back To School,,West,03-11-2024,18-04-2024,193278,12938,647,3108.80,14097.00,Tablet,45-54
CMP01157,Festive Offer,Face Book,East,20-04-2024,04-05-2024,39329,2759,229,6111.12,14100.22,Mobile,18-24
CMP01129,Diwali Blast,Email,North,25-03-2024,22-04-2024,297802,16994,557,3847.55,14100.95,Tablet,35-44
CMP01388,New Year,Face Book,West,09-05-2024,14-05-2024,22748,1169,63,17304.12,14101.75,Unknown,25-34
CMP28541,New Year,Facebook,North,28-01-2024,13-02-2024,257514,13613,562,4130.34,14103.77,mobile ,55+
CMP26004,Black Friday,Youtube,East,30-08-2024,10-04-2024,266195,12365,2158,2875.42,14107.15,Tablet,18-24
CMP12682,Festive Offer,Google Ads,North,11-07-2024,13-12-2024,278860,6243,475,10088.63,14109.33,mobile ,25-34
CMP20894,Summer Sale,Facebook,North,18-06-2024,27-06-2024,172681,5483,260,5642.10,14111.28,Unknown,25-34
CMP26118,Black Friday,Linkedin,East,01-02-2024,02-09-2024,162639,11343,580,2882.86,14112.25,Mobile,55+
CMP05630,Black Friday,,West,17-08-2024,09-01-2024,191299,11055,1375,7770.87,14112.27,Unknown,25-34
CMP02553,Diwali Blast,Face Book,North,11-12-2024,06-12-2024,37827,806,158,12595.75,14112.59,mobile ,18-24
CMP20737,Black Friday,Email,North,22-11-2024,27-12-2024,284474,8402,422,7538.78,14114.54,Mobile,35-44
CMP22579,Festive Offer,Linkedin,West,24-06-2024,25-07-2024,170803,4415,129,6022.42,14115.03,Mobile,18-24
CMP25748,New Year,,West,23-06-2024,08-01-2024,14141,1093,209,5726.87,14117.51,Mobile,35-44
CMP16910,Festive Offer,Google Ads,North,03-01-2024,23-03-2024,62343,3059,482,4676.02,14122.15,Unknown,18-24
CMP20061,Festive Offer,Email,West,03-02-2024,10-03-2024,38888,1284,142,17623.53,14125.49,mobile ,45-54
CMP04572,Back To School,Instagram,North,18-06-2024,01-07-2024,165833,12341,2100,9956.05,14125.81,mobile ,55+
CMP20052,Back To School,Linkedin,North,22-07-2024,08-01-2024,87625,967,161,3300.84,14127.34,Unknown,45-54
CMP18428,Summer Sale,Facebook,North,14-12-2024,17-01-2025,245043,8942,337,4088.18,14127.83,Tablet,18-24
CMP09521,Festive Offer,Instagram,East,05-05-2024,18-05-2024,48309,1090,26,12575.40,14128.82,mobile ,25-34
CMP19167,New Year,Instagram,East,13-07-2024,08-09-2024,281433,6542,157,10246.31,14128.90,Mobile,55+
CMP03349,Back To School,Facebook,North,01-10-2024,23-01-2024,95874,1654,230,17267.93,14134.45,Unknown,25-34
CMP25261,Back To School,Facebook,West,03-08-2024,30-03-2024,123310,7147,192,15027.37,14135.48,Desktop,45-54
CMP04193,Diwali Blast,Face Book,South,03-01-2024,03-12-2024,33702,1256,122,15774.94,14136.59,Mobile,25-34
CMP05293,New Year,Linkedin,West,28-08-2024,26-09-2024,251612,3548,73,4404.93,14137.36,mobile ,45-54
CMP22348,Summer Sale,Google Ads,North,02-07-2024,07-07-2024,117135,6196,912,10398.59,14138.84,Desktop,18-24
CMP13393,New Year,Google Ads,West,27-08-2024,10-09-2024,125167,5543,592,3295.03,14143.74,Tablet,35-44
CMP28069,Back To School,Google Ads,South,20-12-2024,09-01-2025,90532,1081,161,5175.52,14146.53,Unknown,18-24
CMP28377,New Year,Face Book,East,25-06-2024,03-08-2024,6180,82,6,7877.88,14148.87,Desktop,25-34
CMP27837,Summer Sale,Face Book,West,22-07-2024,19-08-2024,90184,3070,400,3575.53,14150.30,Desktop,25-34
CMP19254,Festive Offer,Google Ads,West,18-09-2024,23-10-2024,278953,20941,2445,8690.82,14163.68,Tablet,18-24
CMP01694,Back To School,Instagram,Unknown,15-02-2024,10-03-2024,94455,6916,1122,7020.23,14163.70,Tablet,35-44
CMP06104,New Year,Email,North,30-08-2024,09-12-2024,84902,2536,267,4561.88,14164.38,Tablet,25-34
CMP07393,Summer Sale,Facebook,West,15-04-2024,20-04-2024,204063,7645,892,3521.46,14165.88,Desktop,45-54
CMP22720,Summer Sale,Instagram,West,25-11-2024,15-12-2024,231563,13717,1674,9307.31,14166.34,Mobile,35-44
CMP29080,Back To School,Linkedin,North,17-12-2024,05-01-2025,163125,9989,1380,11891.70,14169.43,Tablet,45-54
CMP05438,Back To School,Google Ads,South,28-05-2024,03-07-2024,127836,8256,1460,9124.79,14171.06,Tablet,45-54
CMP29033,Diwali Blast,Google Ads,North,16-06-2024,14-07-2024,123316,2913,534,17007.81,14175.13,Mobile,55+
CMP09740,Back To School,Face Book,West,03-12-2024,21-04-2024,203191,9881,818,7215.35,14177.19,Desktop,55+
CMP09283,Black Friday,Google Ads,North,07-03-2024,20-03-2024,190713,2341,232,7042.13,14178.87,Desktop,18-24
CMP03562,Summer Sale,Instagram,East,02-08-2024,03-02-2024,292297,19445,1541,4028.89,14179.18,Tablet,18-24
CMP28152,Black Friday,Facebook,South,13-03-2024,18-03-2024,289748,13885,594,11906.35,14182.51,mobile ,25-34
CMP04835,Back To School,Youtube,North,27-03-2024,05-04-2024,117279,8453,175,9500.67,14183.01,Tablet,45-54
CMP29431,Back To School,Facebook,West,14-03-2024,04-02-2024,272235,21357,3679,3410.68,14189.42,mobile ,25-34
CMP18157,Black Friday,Facebook,North,10-01-2024,22-01-2024,40989,903,70,3587.68,14190.24,mobile ,55+
CMP14301,Summer Sale,Google Ads,North,12-10-2024,28-10-2024,164882,3979,129,11668.31,14190.37,Unknown,45-54
CMP19708,Festive Offer,Linkedin,North,27-04-2024,25-05-2024,122807,8802,318,2892.20,14191.60,Unknown,18-24
CMP00341,Black Friday,Facebook,North,23-11-2024,24-12-2024,166739,1733,280,8186.85,14192.06,Unknown,18-24
CMP16430,Diwali Blast,Google Ads,North,19-04-2024,24-05-2024,156634,12373,2201,16915.52,14192.68,mobile ,18-24
CMP24144,Diwali Blast,Facebook,South,24-09-2024,22-10-2024,206562,13412,278,3001.24,14195.43,Unknown,45-54
CMP29196,New Year,Google Ads,East,24-01-2024,08-02-2024,55910,3799,338,15230.49,14201.76,mobile ,55+
CMP28118,Festive Offer,,West,30-03-2024,13-04-2024,150718,5642,713,3615.05,14202.30,Tablet,45-54
CMP12698,Back To School,Google Ads,North,26-11-2024,20-12-2024,165383,6276,1112,15348.39,14202.32,Unknown,25-34
CMP17935,Diwali Blast,Face Book,South,17-03-2024,31-03-2024,297505,7528,994,10836.09,14202.66,Desktop,35-44
CMP17332,Festive Offer,Instagram,East,25-07-2024,29-08-2024,78306,3773,153,3659.44,14204.71,Desktop,55+
CMP25290,Diwali Blast,Instagram,West,05-06-2024,06-09-2024,7991,611,104,9620.07,14213.53,Unknown,25-34
CMP03970,Summer Sale,Facebook,East,27-03-2024,04-01-2024,261390,16529,1182,4994.71,14213.72,mobile ,55+
